,SEXO,EDAD,CH07,CH15,NIVEL_ED,ESTADO,AM01,V1,V2,V3,IX_TOT,ESTRATO_HOGAR,IPCF
2839,2,65,5,1,6,3,2,2,1,2,1,1,3700.0
2840,2,84,4,3,2,3,2,2,1,2,1,1,1690.0
2841,2,83,3,1,3,3,1,1,1,2,5,3,820.0
2842,2,63,2,2,2,3,2,2,1,2,2,2,1650.0
2843,1,61,2,1,2,1,2,1,1,2,4,3,1500.0
2844,1,77,4,1,1,3,1,1,1,2,4,3,2725.0
2845,1,74,2,1,4,3,2,2,1,2,2,2,4250.0
2846,1,78,2,2,1,3,1,2,1,2,2,2,1700.0
2847,2,75,2,1,2,3,2,2,1,2,2,2,1700.0
2848,2,74,2,3,2,3,2,2,1,2,2,2,4250.0
2849,2,85,4,3,2,3,2,2,1,2,2,3,1610.0
2850,2,64,4,3,2,1,1,2,1,2,1,1,1440.0
2851,1,70,2,1,1,3,1,1,1,2,3,3,1080.0
2852,2,63,2,2,2,1,1,1,1,2,3,3,1080.0
2853,2,81,4,4,2,3,1,2,1,2,1,1,1300.0
2854,2,60,2,2,1,3,2,1,1,2,2,2,2650.0
2855,2,80,4,2,1,3,2,1,1,2,3,3,1166.6666259765625
2856,1,77,4,3,2,3,1,1,1,2,5,3,2420.0
2857,2,65,4,3,1,3,1,1,1,2,3,3,3233.333251953125
2858,1,66,1,2,2,3,2,1,1,2,3,3,3000.0
2859,2,66,1,3,2,3,1,1,1,2,3,3,3000.0
2860,1,82,2,3,4,1,2,1,1,2,2,2,3150.0
2861,2,77,2,3,6,3,1,1,1,2,2,2,3150.0
2862,1,71,2,1,2,3,2,1,1,2,3,3,5234.0
2863,2,65,2,1,4,3,1,1,1,2,3,3,5234.0
2864,2,61,2,1,4,3,2,2,1,2,3,3,833.3333129882812
2865,1,61,2,3,4,3,2,2,1,2,3,3,833.3333129882812
2866,2,63,2,3,2,3,2,1,1,2,3,3,2800.0
2867,2,71,3,1,2,3,1,2,1,2,1,1,2400.0
2868,1,65,2,2,2,1,2,1,1,2,3,3,2800.0
2869,2,77,4,3,7,3,1,2,1,2,3,3,666.6666870117188
2870,1,73,3,3,2,3,1,2,1,2,1,1,1650.0
2871,1,71,2,1,2,3,1,2,1,2,2,3,1000.0
2872,2,83,4,2,4,3,1,2,1,2,1,1,1600.0
2873,1,68,2,1,2,3,2,1,1,2,3,3,2066.666748046875
2874,2,61,3,3,3,1,2,1,2,2,1,1,1296.0
2875,2,65,2,1,2,3,2,1,1,2,3,3,2066.666748046875
2876,2,64,4,1,2,3,2,1,1,2,3,3,1933.3333740234373
2877,1,61,2,1,1,1,2,1,2,2,6,3,775.0
2878,1,64,4,1,1,1,1,1,2,2,1,1,3840.0
2879,2,61,4,2,2,3,2,2,2,2,1,1,800.0
2880,2,65,4,2,2,3,2,2,1,2,1,1,1290.0
2881,1,81,2,1,4,3,2,2,1,2,2,2,4000.0
2882,2,76,2,1,4,3,2,2,1,2,2,2,4000.0
2883,1,67,3,2,4,1,2,1,2,2,1,1,8.0
2884,1,62,5,1,2,1,2,1,1,2,4,3,1450.0
2885,2,60,1,1,7,1,1,1,2,2,2,3,1875.0
2886,1,74,2,1,3,3,1,2,1,2,2,2,1450.0
2887,2,78,4,1,1,3,2,2,1,2,1,1,1680.0
2888,1,72,5,1,3,3,2,2,1,2,1,1,5800.0
2889,2,83,4,3,1,3,2,2,1,2,1,1,1800.0
2890,2,80,4,2,1,3,1,1,1,2,2,3,2550.0
2891,2,65,1,1,6,3,2,2,1,2,1,1,6000.0
2892,1,89,2,2,7,3,1,2,1,2,2,2,3350.0
2893,2,69,2,2,2,3,1,2,1,2,2,2,3350.0
2894,1,65,2,4,2,3,1,1,1,2,5,3,2150.0
2895,1,74,2,2,1,3,2,2,1,2,2,2,1850.0
2896,2,66,2,1,4,3,2,1,1,2,5,3,2150.0
2897,2,69,2,2,2,3,1,2,1,2,2,2,1850.0
2898,1,71,3,1,3,3,2,2,1,2,1,1,1790.0
2899,1,68,2,1,2,3,1,1,1,2,4,3,800.0
2900,1,62,3,4,7,3,1,2,2,2,1,1,300.0
2901,2,89,4,2,7,3,1,2,1,2,1,1,1800.0
2902,1,60,5,1,1,1,2,1,2,2,3,3,3166.666748046875
2903,1,63,2,1,3,1,2,1,2,2,3,3,6.0
2904,2,88,4,5,6,3,1,2,1,2,1,1,8200.0
2905,2,77,4,1,1,3,1,2,1,2,1,1,7000.0
2906,2,73,2,2,6,3,1,2,1,2,2,2,5000.0
2907,1,72,2,1,3,3,1,2,1,2,2,2,5000.0
2908,2,69,4,1,2,3,1,2,1,2,5,3,1100.0
2909,2,60,2,1,4,3,1,1,2,2,2,2,6750.0
2910,1,61,2,1,4,1,2,1,2,2,2,2,6750.0
2911,1,92,1,2,1,3,1,2,1,2,3,3,833.3333129882812
2912,2,82,1,2,1,3,1,2,1,2,3,3,833.3333129882812
2913,1,62,3,1,2,1,1,1,1,2,2,3,3500.0
2914,2,74,4,1,2,3,1,2,1,2,1,1,2000.0
2915,2,68,4,3,1,1,1,1,1,2,2,3,1725.0
2916,2,85,4,2,1,3,2,1,1,2,3,3,900.0
2917,1,63,2,1,2,1,1,1,1,2,3,3,900.0
2918,1,81,5,1,1,3,1,1,1,2,2,3,1700.0
2919,2,76,5,2,3,1,2,1,1,2,2,3,975.0
2920,2,66,1,4,4,2,1,1,2,2,2,2,1250.0
2921,2,83,4,2,2,3,1,2,1,2,2,2,4250.0
2922,2,62,5,1,4,3,1,2,1,2,2,2,4250.0
2923,2,65,4,1,6,3,1,2,1,2,1,1,13700.0
2924,1,75,2,1,2,3,1,1,1,2,4,3,1325.0
2925,1,63,2,2,4,1,2,1,2,2,3,3,1266.6666259765625
2926,2,60,2,1,2,3,1,1,1,2,4,3,1325.0
2927,1,62,2,3,2,3,1,1,1,2,4,3,1327.5
2928,1,70,2,3,5,1,1,1,1,2,2,2,9050.0
2929,2,67,2,1,4,3,1,1,1,2,2,2,9050.0
2930,2,67,4,3,2,3,1,1,1,2,2,3,4650.0
2931,2,60,3,3,1,1,2,2,2,2,4,3,635.0
2932,1,75,4,1,1,3,2,2,1,2,1,1,1600.0
2933,1,68,2,1,2,1,2,1,1,2,2,2,2550.0
2934,2,69,2,2,6,3,1,1,1,2,2,2,2550.0
2935,2,64,4,3,1,3,1,2,1,2,1,1,2000.0
2936,2,92,5,3,2,3,1,2,1,2,1,1,2400.0
2937,2,65,2,3,2,3,2,2,1,2,2,2,1400.0
2938,1,72,2,2,2,3,1,2,1,2,2,2,1400.0
2939,1,67,5,2,2,3,2,1,1,2,5,3,670.0
2940,1,60,2,1,4,1,2,1,2,2,3,3,6166.66650390625
2941,2,62,2,2,1,3,1,2,1,2,2,2,1450.0
2942,1,72,2,1,2,3,1,1,1,2,4,3,1225.0
2943,2,65,2,1,2,1,1,1,1,2,4,3,1225.0
2944,2,68,3,1,4,3,2,1,1,2,2,3,1970.0
2945,2,78,4,1,2,3,1,2,1,2,1,1,2400.0
2946,2,61,5,1,2,3,2,2,1,2,1,1,2900.0
2947,2,72,2,3,1,3,1,2,1,2,2,2,2400.0
2948,1,78,2,3,1,3,2,2,1,2,2,2,2400.0
2949,2,71,2,3,2,3,1,2,1,2,2,2,2625.0
2950,1,72,2,3,1,3,1,2,1,2,2,2,2625.0
2951,2,61,2,2,2,1,1,1,2,2,5,3,447.7999877929688
2952,1,65,2,2,7,3,1,1,2,2,5,3,447.7999877929688
2953,1,60,5,1,4,1,2,1,1,2,2,2,4750.0
2954,2,61,2,1,4,3,1,1,2,2,4,3,1125.0
2955,1,66,2,2,3,1,2,1,2,2,4,3,1125.0
2956,1,80,2,2,2,3,1,2,1,2,2,2,1800.0
2957,1,88,4,5,1,3,1,1,1,2,2,3,4000.0
2958,2,61,2,3,1,3,1,1,2,2,3,3,966.6666870117188
2959,1,73,2,1,6,3,2,2,1,2,2,2,4968.5
2960,2,73,2,1,6,3,2,2,1,2,2,2,4968.5
2961,1,61,2,2,6,1,2,1,2,2,5,3,5400.0
2962,1,71,2,2,1,3,1,2,1,2,2,3,1200.0
2963,2,64,2,1,2,3,1,1,1,2,3,3,933.3333129882812
2964,1,62,2,2,4,1,2,1,2,2,4,3,2575.0
2965,2,76,4,1,2,3,1,1,1,2,2,3,1550.0
2966,1,61,2,1,4,1,1,1,1,2,3,3,933.3333129882812
2967,1,81,5,1,2,3,2,2,1,2,1,1,1600.0
2968,2,64,2,1,4,3,2,1,1,2,3,3,2100.0
2969,1,80,5,1,2,3,1,2,1,2,1,1,1700.0
2970,2,75,2,1,2,3,1,2,1,2,2,2,2400.0
2971,2,91,3,3,1,3,2,1,1,2,3,3,2766.666748046875
2972,1,65,2,1,2,3,1,2,1,2,2,2,2400.0
2973,2,64,4,3,6,1,1,1,1,2,3,3,2766.666748046875
2974,2,81,4,2,2,3,1,2,1,2,1,1,2500.0
2975,1,63,2,1,1,2,1,1,2,2,4,3,350.0
2976,2,88,5,1,2,3,1,2,1,2,1,1,1700.0
2977,1,80,1,2,1,3,1,1,1,2,6,3,483.3333435058594
2978,2,73,4,1,1,3,1,1,1,2,4,3,1700.0
2979,1,86,4,3,5,3,1,1,1,2,2,3,6000.0
2980,2,74,4,1,4,3,2,1,1,2,2,3,3400.0
2981,1,84,4,1,2,3,1,1,1,2,5,3,860.0
2982,2,67,3,2,1,3,2,2,1,2,1,1,1650.0
2983,2,68,3,1,2,3,2,1,1,2,2,3,2585.0
2984,2,67,4,1,6,3,1,2,1,2,1,1,7000.0
2985,1,68,2,1,2,3,2,2,1,2,2,2,8250.0
2986,2,68,2,2,6,3,2,2,1,2,2,2,8250.0
2987,2,82,4,1,1,3,1,2,1,2,1,1,1700.0
2988,2,76,4,3,2,3,1,2,1,2,2,3,2200.0
2989,1,70,3,1,1,3,1,2,1,2,4,3,475.0
2990,1,64,3,3,6,1,1,1,2,2,1,1,3900.0
2991,1,71,2,1,2,1,2,1,1,2,5,3,1527.4000244140625
2992,2,65,2,1,7,3,1,1,1,2,5,3,1527.4000244140625
2993,2,64,2,1,5,1,1,1,2,2,3,3,6166.66650390625
2994,2,63,1,1,1,3,2,1,1,1,3,3,5026.66650390625
2995,1,71,2,2,7,1,1,1,1,2,2,3,1700.0
2996,1,88,2,2,1,3,2,2,1,2,2,2,2650.0
2997,2,78,2,2,1,3,2,2,1,2,2,2,2650.0
2998,1,62,2,4,2,1,2,1,2,2,2,2,250.0
2999,2,61,2,1,4,3,2,1,1,2,4,3,1350.0
3000,1,63,2,3,3,1,2,1,1,2,4,3,1350.0
3001,2,72,4,2,1,3,1,2,1,2,1,1,3400.0
3002,2,64,2,4,2,3,2,1,2,2,2,2,250.0
3003,2,75,4,3,2,3,1,1,1,2,2,3,2775.0
3004,2,61,4,1,2,3,2,1,2,2,5,3,1200.0
3005,2,79,5,1,1,3,1,2,1,2,1,1,1450.0
3006,1,77,2,1,1,3,2,1,1,2,3,3,2833.333251953125
3007,2,66,2,2,1,3,1,1,1,2,3,3,2833.333251953125
3008,1,94,4,5,1,3,1,2,1,2,1,1,2700.0
3009,2,73,5,2,2,3,2,2,1,2,1,1,3600.0
3010,1,64,2,1,2,1,2,1,2,2,3,3,966.6666870117188
3011,1,65,2,3,2,3,1,1,1,2,3,3,3200.0
3012,2,66,2,1,2,3,1,1,1,2,3,3,3200.0
3013,2,68,2,1,6,3,1,1,1,2,2,2,800.0
3014,1,66,2,1,4,1,2,1,1,2,2,2,800.0
3015,1,79,4,1,2,1,2,1,1,2,1,1,2700.0
3016,2,82,4,1,1,3,1,2,1,2,1,1,2250.0
3017,2,65,4,1,3,3,2,2,1,2,1,1,1500.0
3018,1,72,1,1,1,3,1,2,1,2,2,2,3500.0
3019,2,67,1,1,1,3,2,2,1,2,2,2,3500.0
3020,1,82,2,1,1,3,2,2,1,2,2,2,1690.0
3021,2,73,2,1,1,3,2,2,1,2,2,2,1690.0
3022,2,86,4,2,1,3,1,2,1,2,1,1,2000.0
3023,2,81,4,2,1,3,1,2,1,2,1,1,1800.0
3024,2,66,2,2,3,3,2,2,1,2,2,2,1668.0
3025,2,61,2,1,3,3,1,2,1,2,2,2,1500.0
3026,1,69,2,2,2,3,1,2,1,2,2,2,1668.0
3027,2,60,5,2,2,1,1,1,1,2,1,1,3700.0
3028,2,76,5,1,2,3,1,1,1,2,2,3,800.0
3029,1,82,4,2,1,3,2,2,1,2,2,2,2600.0
3030,1,63,3,1,2,1,2,1,2,2,3,3,2833.333251953125
3031,2,88,4,2,1,3,2,2,1,2,2,2,2600.0
3032,1,62,3,1,1,3,1,2,1,2,1,1,3000.0
3033,1,71,2,1,2,3,1,2,1,2,2,2,1350.0
3034,1,85,1,1,2,3,1,2,1,2,2,2,2300.0
3035,2,61,2,1,2,3,1,1,2,2,3,3,1433.3333740234375
3036,2,64,5,1,2,1,2,1,2,2,2,3,2950.0
3037,1,65,2,1,4,3,2,2,1,2,2,2,2300.0
3038,2,65,2,1,4,3,2,2,1,2,2,2,2300.0
3039,2,63,2,3,2,1,1,1,2,2,2,2,600.0
3040,1,66,2,1,1,3,1,1,2,2,2,2,600.0
3041,2,70,4,3,1,3,2,2,1,2,1,1,3400.0
3042,1,68,3,1,2,1,1,1,1,2,1,1,4200.0
3043,2,65,2,2,2,3,1,1,1,2,3,3,1516.6666259765625
3044,2,66,2,1,2,3,1,2,1,2,2,2,1900.0
3045,1,60,2,1,4,1,2,1,2,2,5,3,3500.0
3046,2,67,4,3,2,3,1,1,1,2,5,3,1430.0
3047,2,82,4,1,1,3,2,2,1,2,1,1,3400.0
3048,2,77,4,1,1,3,1,1,1,2,2,3,3300.0
3049,1,66,2,2,2,1,2,1,1,2,3,3,1846.6666259765625
3050,1,64,4,1,2,1,2,1,1,2,2,3,2615.0
3051,1,60,5,1,3,1,2,1,1,2,2,2,2350.0
3052,2,72,5,2,7,3,1,1,2,2,3,3,4000.0
3053,2,66,4,1,3,3,1,1,1,2,2,2,2350.0
3054,2,72,4,2,3,3,2,2,1,2,4,3,962.5
3055,1,67,2,1,6,1,2,1,1,2,3,3,6166.66650390625
3056,1,75,3,4,4,3,2,2,1,2,1,1,3000.0
3057,2,72,4,2,4,1,2,1,1,2,2,3,5576.0
3058,1,75,4,1,1,3,1,1,1,2,7,3,842.8571166992188
3059,1,68,5,2,2,3,2,2,1,2,2,2,1580.0
3060,1,66,5,1,1,3,2,2,1,2,2,2,1580.0
3061,1,74,3,1,4,3,2,2,1,2,2,2,7700.0
3062,2,65,2,1,6,1,2,1,1,2,2,2,9550.0
3063,2,81,4,1,1,3,2,1,1,2,2,3,2200.0
3064,2,83,4,3,2,3,1,1,1,2,3,3,3783.333251953125
3065,2,67,2,1,4,3,1,2,1,2,2,2,2515.0
3066,1,70,2,1,2,3,1,2,1,2,2,2,2515.0
3067,2,75,2,1,2,3,1,2,1,2,2,2,2300.0
3068,1,86,2,1,2,3,1,2,1,2,2,2,2300.0
3069,2,78,4,3,2,3,1,1,1,2,4,3,616.25
3070,2,72,4,5,1,3,1,1,1,2,4,3,1200.0
3071,1,62,5,1,4,3,2,2,2,2,1,1,0.0
3072,2,61,4,1,3,3,1,2,1,2,1,1,1500.0
3073,1,62,2,1,3,3,2,1,1,2,3,3,1200.0
3074,2,88,3,3,1,3,1,1,1,2,3,3,1366.6666259765625
3075,2,62,4,3,4,1,2,1,1,2,3,3,1366.6666259765625
3076,2,75,4,1,7,3,1,1,1,2,2,3,850.0
3077,1,85,4,1,1,3,1,2,1,2,1,1,2200.0
3078,2,84,4,3,2,3,1,2,1,2,1,1,3200.0
3079,1,63,1,1,6,3,1,1,1,2,2,2,4000.0
3080,2,60,1,1,6,1,1,1,1,2,2,2,4000.0
3081,1,66,2,1,2,3,2,2,1,2,2,2,1500.0
3082,1,72,3,2,3,3,2,1,1,2,4,3,700.0
3083,2,73,3,1,2,3,1,2,1,2,1,1,1800.0
3084,2,76,5,1,2,3,2,1,1,2,3,3,4833.33349609375
3085,1,73,4,3,6,1,2,1,1,2,1,1,4502.0
3086,1,76,1,1,2,1,2,1,1,2,7,3,1828.5714111328125
3087,2,71,1,1,2,3,1,1,1,2,7,3,1828.5714111328125
3088,2,64,2,3,4,3,1,1,2,2,3,3,1233.3333740234375
3089,1,64,2,1,2,1,2,1,1,2,2,3,1425.0
3090,1,64,5,1,1,1,1,1,2,2,1,1,2000.0
3091,2,61,2,3,4,3,1,2,1,2,2,2,840.0
3092,1,73,2,1,2,3,2,2,1,2,2,2,840.0
3093,1,62,2,1,1,1,1,1,1,2,2,3,1700.0
3094,2,60,3,2,4,1,1,1,2,2,1,1,7720.0
3095,1,64,2,1,2,3,1,1,1,2,3,3,966.6666870117188
3096,1,68,2,2,3,1,1,1,1,2,2,3,5400.0
3097,2,64,4,2,4,3,1,1,1,2,2,3,7600.0
3098,1,71,2,1,1,3,1,2,1,2,2,2,1815.0
3099,2,60,3,2,2,3,2,1,2,2,2,3,1500.0
3100,1,64,2,1,2,3,1,2,1,2,2,2,1900.0
3101,2,82,4,4,1,3,1,1,1,2,2,3,2250.0
3102,2,62,4,1,4,1,2,1,1,2,2,3,3450.0
3103,2,73,4,1,4,3,2,2,1,2,1,1,1500.0
3104,2,69,2,1,2,3,2,2,1,2,2,2,2600.0
3105,2,72,2,2,1,3,2,2,1,2,2,2,1525.0
3106,1,74,2,2,2,3,2,2,1,2,2,2,2600.0
3107,1,82,2,2,1,3,1,2,1,2,2,2,1525.0
3108,2,63,2,1,6,3,1,1,1,2,3,3,7333.33349609375
3109,1,65,2,3,6,1,1,1,1,2,3,3,7333.33349609375
3110,2,82,4,2,1,3,1,2,1,2,1,1,4400.0
3111,1,61,2,1,3,3,1,2,1,2,4,3,804.0
3112,2,84,4,2,1,3,2,2,1,2,1,1,3000.0
3113,2,81,4,1,2,3,1,2,1,2,1,1,2100.0
3114,2,72,2,1,2,3,2,2,1,2,3,3,866.6666870117188
3115,1,60,1,2,3,1,1,1,2,2,3,3,2823.333251953125
3116,1,63,2,3,6,3,1,1,1,2,2,2,9550.0
3117,2,68,3,2,4,3,2,2,1,2,2,2,7700.0
3118,1,64,2,2,3,1,1,1,2,2,5,3,1580.0
3119,2,60,5,2,3,3,1,1,2,2,6,3,701.6666870117188
3120,2,75,2,2,4,3,1,2,1,2,2,2,1670.0
3121,2,86,2,5,6,3,2,2,1,2,2,2,1565.0
3122,1,87,2,2,6,3,2,2,1,2,2,2,1565.0
3123,1,76,2,2,6,3,1,2,1,2,2,2,1670.0
3124,1,82,4,2,1,3,1,1,1,2,2,3,1600.0
3125,1,68,2,3,6,3,2,2,1,2,2,2,7500.0
3126,2,77,2,3,4,3,1,2,1,2,2,2,7500.0
3127,1,64,2,1,3,3,2,1,1,2,6,3,970.8333129882812
3128,2,61,2,3,3,3,1,1,1,2,6,3,970.8333129882812
3129,1,62,2,1,6,1,1,1,2,2,2,3,4000.0
3130,2,69,4,1,2,3,1,2,1,2,1,1,1200.0
3131,2,69,3,2,1,2,1,1,1,2,2,3,2343.5
3132,2,76,2,1,1,3,1,1,1,2,6,3,1500.0
3133,1,63,2,1,2,1,1,1,2,2,2,3,1409.0
3134,2,89,4,1,2,3,1,1,1,2,2,3,3362.5
3135,1,64,3,3,6,3,1,2,1,2,1,1,4200.0
3136,2,76,4,1,2,3,2,1,1,2,5,3,1320.0
3137,2,83,4,1,1,3,1,2,1,2,1,1,1600.0
3138,2,61,4,1,1,3,2,2,1,2,1,1,1950.0
3139,2,82,4,1,1,3,1,2,1,2,1,1,2550.0
3140,2,67,3,2,3,3,2,1,1,2,2,3,1450.0
3141,2,63,2,1,1,3,1,2,1,2,2,2,1485.0
3142,1,80,2,1,1,3,2,1,1,2,4,3,4800.0
3143,2,74,4,1,4,3,1,2,1,2,1,1,1600.0
3144,2,80,2,1,1,3,2,1,1,2,4,3,4800.0
3145,1,68,3,1,4,3,2,1,1,2,6,3,913.3333129882812
3146,1,81,2,2,4,3,2,2,1,2,2,2,2920.0
3147,1,60,2,1,6,1,2,1,1,2,3,3,4333.33349609375
3148,2,62,2,2,1,3,1,1,1,2,3,3,2000.0
3149,1,62,2,3,3,1,2,1,1,2,3,3,2000.0
3150,2,84,4,2,2,3,2,2,1,2,1,1,4800.0
3151,2,70,2,4,2,3,1,1,1,2,5,3,3200.0
3152,1,60,3,3,2,1,2,1,2,2,2,3,4000.0
3153,1,70,2,1,4,1,2,1,1,2,2,2,2950.0
3154,2,66,2,2,4,3,2,1,1,2,2,2,2950.0
3155,1,79,4,3,2,3,1,2,1,2,4,3,442.5
3156,1,72,2,1,6,3,1,2,1,2,2,2,1550.0
3157,2,76,2,2,6,3,1,2,1,2,2,2,1550.0
3158,1,63,5,2,1,1,2,1,2,2,1,1,1200.0
3159,1,70,2,1,2,3,1,1,1,2,6,3,750.0
3160,1,60,1,3,2,1,2,1,2,2,3,3,3300.0
3161,1,63,1,3,5,1,1,1,2,2,3,3,2416.666748046875
3162,2,63,2,2,5,3,2,2,1,2,2,2,2100.0
3163,2,63,1,3,1,3,2,2,1,2,3,3,1200.0
3164,1,67,2,2,1,3,1,2,1,2,2,2,2100.0
3165,1,74,1,2,5,3,2,2,1,2,3,3,1200.0
3166,2,81,4,1,4,3,2,1,1,2,2,3,3050.0
3167,2,85,4,1,1,3,2,2,1,2,2,2,1600.0
3168,1,68,2,2,4,1,1,1,1,2,2,2,4500.0
3169,2,79,5,1,2,3,2,2,1,2,2,2,1600.0
3170,2,62,3,1,4,3,1,2,1,2,1,1,1100.0
3171,2,77,2,2,4,3,1,2,1,2,2,2,3000.0
3172,1,79,2,3,4,3,1,2,1,2,2,2,3000.0
3173,2,63,4,2,2,1,1,1,1,2,1,1,1900.0
3174,1,69,2,1,4,3,2,1,1,2,5,3,1040.0
3175,2,73,2,1,4,3,1,1,1,2,5,3,1040.0
3176,2,64,3,3,7,1,2,1,1,2,5,3,460.0
3177,2,65,3,2,2,2,2,2,1,2,2,3,785.0
3178,1,83,3,1,1,3,2,2,1,2,1,1,1800.0
3179,2,69,4,2,2,3,2,2,1,2,1,1,1200.0
3180,1,85,4,3,2,3,1,1,2,2,3,3,0.0
3181,2,68,3,3,2,3,2,2,1,2,2,3,750.0
3182,2,62,2,2,2,1,2,1,1,2,2,2,1840.0
3183,1,62,2,2,1,1,2,1,1,2,2,2,1840.0
3184,1,63,4,1,2,1,2,1,2,2,4,3,925.0
3185,1,76,3,2,1,3,1,1,1,2,2,3,1400.0
3186,1,69,1,5,3,1,2,1,1,2,2,2,2585.0
3187,2,68,5,1,4,3,1,2,1,2,1,1,1100.0
3188,1,74,3,3,6,3,2,2,1,2,1,1,1600.0
3189,2,78,4,1,2,3,2,2,1,2,1,1,2100.0
3190,1,72,1,1,7,3,1,2,1,2,4,3,425.0
3191,2,92,4,2,1,3,1,2,1,2,2,2,2250.0
3192,2,72,2,2,2,3,1,1,1,2,3,3,4266.66650390625
3193,2,60,5,2,1,3,1,2,1,2,2,2,2250.0
3194,1,76,2,2,2,3,2,1,1,2,3,3,4266.66650390625
3195,1,64,2,2,1,1,1,1,1,2,4,3,1200.0
3196,2,85,4,1,1,3,1,1,1,2,5,3,3630.0
3197,1,60,2,2,2,2,2,1,2,2,4,3,650.0
3198,2,80,4,1,1,3,1,2,1,2,1,1,5500.0
3199,1,61,2,3,2,1,1,1,1,2,3,3,6533.33349609375
3200,2,66,4,1,2,3,2,1,1,2,4,3,1086.25
3201,2,80,4,1,2,3,1,2,1,2,1,1,1800.0
3202,2,79,4,1,1,3,2,2,1,2,1,1,3200.0
3203,2,63,1,1,6,3,2,2,1,2,2,2,1790.0
3204,1,71,1,1,4,3,1,2,1,2,2,2,1790.0
3205,2,66,4,2,2,3,1,2,1,2,2,3,2000.0
3206,1,64,2,2,7,3,1,2,1,2,2,2,1600.0
3207,2,61,2,2,3,3,2,1,1,2,7,3,1564.0
3208,1,65,2,1,2,3,1,1,1,2,7,3,1564.0
3209,2,61,2,2,7,3,2,2,1,2,2,2,1600.0
3210,1,60,2,2,2,1,2,1,2,2,3,3,4400.0
3211,2,70,4,1,2,3,1,2,1,2,1,1,2570.0
3212,1,61,2,1,3,1,2,1,2,2,3,3,3333.333251953125
3213,1,73,2,5,2,3,2,2,1,2,2,2,2400.0
3214,2,77,2,1,4,3,1,2,1,2,2,2,2400.0
3215,2,91,1,2,2,3,2,2,1,2,1,1,3800.0
3216,2,85,4,2,1,3,1,2,1,2,1,1,3200.0
3217,2,70,4,2,2,3,2,2,1,2,1,1,3490.0
3218,2,73,4,2,1,3,1,2,1,2,1,1,1600.0
3219,2,75,4,2,2,3,2,2,1,2,1,1,1600.0
3220,1,62,2,1,3,1,1,1,1,2,5,3,908.0
3221,1,67,5,3,7,1,2,1,2,2,1,1,3900.0
3222,2,62,4,2,1,3,1,2,1,2,6,3,725.0
3223,2,67,2,1,3,3,2,2,1,2,3,3,2033.3333740234373
3224,1,74,2,5,4,3,2,2,1,2,3,3,2033.3333740234373
3225,1,73,3,2,2,3,1,1,1,2,4,3,1921.75
3226,1,84,2,2,2,3,2,1,1,2,3,3,1766.6666259765625
3227,2,60,5,2,2,3,1,1,1,2,4,3,1300.0
3228,1,65,2,2,2,3,2,1,2,2,7,3,0.0
3229,2,62,2,2,2,3,2,1,2,2,7,3,0.0
3230,1,64,5,3,1,3,2,2,1,2,2,2,1000.0
3231,2,80,2,1,2,3,1,1,1,2,3,3,1766.6666259765625
3232,2,82,4,3,1,3,2,2,1,2,2,2,1000.0
3233,1,84,4,3,7,3,2,2,1,2,1,1,2000.0
3234,1,71,2,2,6,3,1,1,1,2,3,3,1933.3333740234373
3235,1,87,4,1,2,3,1,2,1,2,1,1,3500.0
3236,2,65,2,2,3,3,1,1,1,2,3,3,1933.3333740234373
3237,1,61,2,3,1,1,2,1,1,2,4,3,1709.0
3238,2,82,4,1,1,3,2,1,1,2,3,3,2600.0
3239,2,75,4,3,2,3,1,2,1,2,1,1,2350.0
3240,2,72,5,1,2,3,1,2,1,2,1,1,2400.0
3241,1,61,2,2,6,1,2,1,1,2,5,3,2780.0
3242,1,62,2,2,3,1,2,1,2,2,2,3,4500.0
3243,2,60,2,3,2,1,2,1,2,2,9,3,671.111083984375
3244,1,63,2,1,3,1,2,1,2,2,9,3,671.111083984375
3245,2,64,4,2,2,1,1,1,1,2,1,1,1400.0
3246,2,71,5,1,6,3,1,2,1,2,3,3,2400.0
3247,1,62,3,1,1,3,1,1,2,2,13,3,1255.0
3248,2,79,2,3,2,3,2,2,1,2,2,2,3540.0
3249,1,75,2,1,5,3,2,2,1,2,2,2,3540.0
3250,2,63,4,1,2,3,1,1,1,2,3,3,1866.6666259765625
3251,2,64,2,3,7,3,1,2,1,2,3,2,2233.333251953125
3252,1,87,1,1,2,3,1,1,1,2,4,3,1600.0
3253,1,72,2,1,1,3,1,2,1,2,3,2,2233.333251953125
3254,2,77,4,3,7,3,2,2,1,2,3,2,2233.333251953125
3255,1,63,2,1,1,1,2,1,2,2,2,3,2300.0
3256,2,76,2,1,1,3,1,2,1,2,2,2,2300.0
3257,1,82,2,1,7,3,1,2,1,2,2,2,2300.0
3258,1,61,4,1,2,3,1,1,2,2,9,3,718.888916015625
3259,1,71,2,1,3,3,1,1,1,2,4,3,1650.0
3260,2,68,2,1,2,3,1,1,1,2,4,3,1650.0
3261,1,63,2,1,2,1,1,1,2,2,4,3,3700.0
3262,2,74,4,1,2,3,2,1,1,2,3,3,1560.0
3263,1,64,2,2,1,1,1,1,2,2,3,3,1666.6666259765625
3264,2,63,3,2,2,3,2,1,1,2,4,3,2275.0
3265,2,66,2,1,2,3,1,1,1,2,2,2,1500.0
3266,1,66,2,1,3,1,2,1,1,2,2,2,1500.0
3267,2,95,4,2,2,3,2,1,1,2,4,3,2275.0
